session_id,user_id,start_time,end_time,session_duration_s,page_views,page_sequence,entry_page,exit_page,bounce,referrer,device,country,conversion
1f3c916a-51c0-4621-8217-d532a764ab84,user_02359,2025-11-03T10:33:00,2025-11-03T10:34:13,73,4,/pricing|/blog|/|/pricing,/pricing,/pricing,0,newsletter,mobile,FR,0
63e2ef11-ae93-4492-8e5e-37d6c8f38808,user_02316,2026-02-03T21:53:00,2026-02-03T21:54:24,84,4,/features|/features|/settings|/settings,/features,/settings,0,ad,mobile,GB,0
6d2269b0-536a-4cf5-8c6b-23f7b89a5cff,user_01165,2025-10-20T08:18:00,2025-10-20T08:18:17,17,2,/pricing|/help,/pricing,/help,0,twitter,desktop,US,0
019a9332-4f73-4efa-b47e-dedd89873e04,user_00713,2026-05-06T23:54:00,2026-05-06T23:56:04,124,5,/signup|/blog|/settings|/blog/post-2|/home,/signup,/home,0,ad,desktop,DE,1
1b3a5c91-517f-4c9e-9aca-7aeb47ee46e9,user_00063,2026-03-29T17:29:00,2026-03-29T17:30:20,80,3,/|/blog|/blog,/,/blog,0,direct,desktop,US,0
3db6176a-48c4-4668-b303-fc94596f4d09,user_02065,2025-12-31T16:29:00,2025-12-31T16:29:53,53,3,/|/contact|/blog/post-2,/,/blog/post-2,0,google,desktop,US,0
2303abf6-baad-4bfa-8c60-5fe80e9470fc,user_05534,2026-01-29T02:37:00,2026-01-29T02:39:02,122,4,/home|/blog/post-2|/pricing|/signup,/home,/signup,0,google,desktop,US,1
e128670d-6b49-4352-a0e4-af7ceb25a03e,user_06472,2026-02-08T16:47:00,2026-02-08T16:47:45,45,2,/signup|/blog/post-2,/signup,/blog/post-2,0,newsletter,desktop,Other,1
b43494d0-e075-4b7a-8fd8-7e9168066631,user_05195,2025-07-09T16:15:00,2025-07-09T16:16:28,88,4,/blog|/features|/help|/features,/blog,/features,0,google,desktop,Other,0
ffa134ce-2a35-4988-a3b3-65cbfa543b33,user_03122,2026-01-05T05:02:00,2026-01-05T05:02:05,5,1,/features,/features,/features,1,ad,tablet,IN,0
9e2f2111-e54b-4ebe-9bad-0d9d49c31a57,user_06504,2025-09-07T16:54:00,2025-09-07T16:56:15,135,6,/blog|/|/blog|/settings|/home|/home,/blog,/home,0,google,mobile,AU,0
ad7d0b9d-4780-419a-a94a-06f7a33c18d8,user_05514,2025-11-09T08:28:00,2025-11-09T08:29:26,86,4,/home|/contact|/signup|/blog/post-2,/home,/blog/post-2,0,google,desktop,DE,1
210571eb-45b2-43da-888c-bc79867def5f,user_05753,2026-01-20T22:44:00,2026-01-20T22:44:12,12,2,/home|/contact,/home,/contact,0,google,mobile,US,0
2f416d6b-f564-4f2c-b1b5-50c77211aed7,user_04095,2025-09-11T18:49:00,2025-09-11T18:49:53,53,3,/features|/home|/settings,/features,/settings,0,newsletter,mobile,IN,0
db16233b-6643-42c9-9947-267e19d834e0,user_03728,2026-02-23T21:26:00,2026-02-23T21:27:08,68,3,/home|/blog|/pricing,/home,/pricing,0,newsletter,mobile,Other,0
81c2bec7-dc77-4695-8a0d-5699aab76d2b,user_01857,2026-04-08T08:23:00,2026-04-08T08:25:20,140,6,/blog|/home|/blog/post-1|/pricing|/blog|/login,/blog,/login,0,google,desktop,FR,0
a745bb8e-1236-4c41-8552-b8eb9c9306ff,user_01597,2026-03-07T16:30:00,2026-03-07T16:31:57,117,4,/features|/dashboard|/blog/post-2|/login,/features,/login,0,direct,tablet,FR,0
c051f87b-40de-4844-a5e5-47675aac82fe,user_00934,2025-09-21T00:31:00,2025-09-21T00:31:51,51,2,/features|/help,/features,/help,0,ad,desktop,AU,0
c0ada682-2e7c-4623-b2ff-4f99d1e12662,user_01486,2025-11-27T00:48:00,2025-11-27T00:49:16,76,4,/features|/blog/post-2|/features|/blog/post-2,/features,/blog/post-2,0,google,mobile,Other,0
578c949d-b09a-4ab2-8275-f550a249eecb,user_04463,2026-03-27T19:49:00,2026-03-27T19:50:39,99,4,/|/blog|/signup|/,/,/,0,google,desktop,Other,1
1d0c1b52-b457-4940-a124-0bc3e918e2c2,user_04893,2025-08-09T18:35:00,2025-08-09T18:37:34,154,6,/home|/blog|/blog/post-2|/blog/post-1|/blog/post-2|/login,/home,/login,0,google,mobile,AU,0
4d9f3dd7-c2bf-4349-a195-71882515f5df,user_07489,2025-11-08T17:12:00,2025-11-08T17:12:44,44,3,/signup|/dashboard|/blog/post-2,/signup,/blog/post-2,0,direct,mobile,US,1
ecdb8907-f363-4e1f-8c50-8d1b98513544,user_02178,2025-12-07T01:11:00,2025-12-07T01:12:54,114,5,/|/dashboard|/login|/signup|/,/,/,0,ad,desktop,AU,1
036d05c5-49df-489f-8cc6-8108968ee5fb,user_07074,2026-01-21T05:13:00,2026-01-21T05:13:41,41,3,/|/features|/blog/post-2,/,/blog/post-2,0,ad,desktop,DE,0
8a1ffc9f-2dbb-4b22-b060-24cf6860006b,user_00362,2025-12-26T09:03:00,2025-12-26T09:04:37,97,4,/features|/login|/login|/contact,/features,/contact,0,direct,desktop,CA,0
d87b6cbc-06ec-4ffd-930d-8921daf33431,user_03086,2026-05-13T07:24:00,2026-05-13T07:24:38,38,1,/features,/features,/features,1,google,mobile,GB,0
ea1eb18f-e8ab-4819-b903-7ef1697db398,user_02544,2025-09-08T10:09:00,2025-09-08T10:09:51,51,3,/home|/features|/,/home,/,0,newsletter,desktop,US,0
aaa357a8-3134-46d4-90ba-c17f7aeab8ca,user_03814,2026-05-08T00:33:00,2026-05-08T00:34:30,90,4,/signup|/|/blog|/login,/signup,/login,0,newsletter,desktop,US,1
b29854ec-8337-4fdf-958e-0d1d887f01ba,user_04229,2025-09-04T00:25:00,2025-09-04T00:26:25,85,5,/home|/features|/signup|/settings|/dashboard,/home,/dashboard,0,direct,mobile,US,1
1f10a76c-9bb7-4c3d-b898-4232b2d1881d,user_07303,2026-03-19T11:13:00,2026-03-19T11:14:30,90,5,/signup|/settings|/features|/blog/post-2|/help,/signup,/help,0,direct,desktop,US,1
4c51011e-bd33-4da1-bfa7-b92b37af4d15,user_00260,2025-06-27T03:17:00,2025-06-27T03:17:56,56,3,/|/features|/help,/,/help,0,facebook,mobile,US,0
4ed47624-ad6a-49b8-b70d-922aa11418e7,user_05895,2025-10-10T12:46:00,2025-10-10T12:46:47,47,4,/signup|/home|/contact|/blog/post-1,/signup,/blog/post-1,0,newsletter,mobile,AU,1
684ecb1d-7ceb-4c41-94db-5d2802c281b9,user_07567,2025-09-04T21:41:00,2025-09-04T21:41:38,38,1,/features,/features,/features,1,ad,mobile,IN,0
806dbd07-8cc1-4db2-8e78-e778919b4789,user_07014,2025-12-26T03:21:00,2025-12-26T03:22:08,68,3,/features|/dashboard|/pricing,/features,/pricing,0,google,desktop,IN,0
b497d669-9fc3-4e5c-96b2-e48ecfc63161,user_02610,2025-06-04T17:37:00,2025-06-04T17:38:36,96,5,/features|/pricing|/contact|/help|/dashboard,/features,/dashboard,0,direct,desktop,US,0
29cc2c50-e87d-4751-b8b7-29cd8f3cb595,user_07577,2026-01-04T19:32:00,2026-01-04T19:33:12,72,4,/features|/settings|/pricing|/signup,/features,/signup,0,google,mobile,JP,1
699f178f-7a60-44d2-93ef-3031e8153408,user_07343,2026-02-25T20:26:00,2026-02-25T20:27:05,65,3,/blog|/|/blog/post-2,/blog,/blog/post-2,0,direct,desktop,US,0
d7049546-c411-46f5-87ae-cc09a2ddd682,user_03065,2025-11-02T02:03:00,2025-11-02T02:04:07,67,4,/|/blog/post-1|/dashboard|/features,/,/features,0,newsletter,mobile,CA,0
d3dcdfd3-e23c-4347-8c7d-1cda828f1006,user_06795,2026-05-25T05:59:00,2026-05-25T05:59:47,47,2,/blog|/blog,/blog,/blog,0,google,desktop,IN,0
b4bfe5d3-c80a-49a4-879b-c7751e21d8d0,user_04452,2026-04-15T06:52:00,2026-04-15T06:53:54,114,6,/home|/home|/|/blog|/|/blog/post-2,/home,/blog/post-2,0,google,mobile,US,0
eeb420ae-17b3-4470-a10d-3c6818bd5c35,user_07464,2025-12-02T06:53:00,2025-12-02T06:53:43,43,2,/|/help,/,/help,0,google,desktop,GB,0
2b66a051-659f-4381-9b4d-8183f3047a74,user_03996,2026-01-30T00:23:00,2026-01-30T00:23:05,5,1,/,/,/,1,direct,desktop,US,0
44278f33-de27-40f0-8a4b-09babbf97905,user_05118,2025-10-08T03:34:00,2025-10-08T03:34:17,17,1,/signup,/signup,/signup,1,google,desktop,US,1
9844095a-dde8-463d-a897-4705927de59e,user_00582,2025-07-01T23:11:00,2025-07-01T23:12:35,95,5,/signup|/settings|/pricing|/dashboard|/home,/signup,/home,0,ad,desktop,BR,1
07455695-c04d-41ae-af47-1444877b20bc,user_07998,2025-06-10T19:33:00,2025-06-10T19:34:19,79,4,/signup|/home|/login|/signup,/signup,/signup,0,google,desktop,Other,1
6818bf5b-3f09-4e4c-ad9e-2edcb31e532a,user_04107,2025-07-13T00:40:00,2025-07-13T00:41:42,102,6,/home|/pricing|/pricing|/login|/pricing|/blog,/home,/blog,0,twitter,mobile,Other,0
50b355f3-ab81-4a28-9999-547363fed089,user_03766,2025-08-03T11:56:00,2025-08-03T11:57:51,111,6,/blog|/login|/features|/|/home|/login,/blog,/login,0,direct,tablet,US,0
0f65481e-4def-4b5c-9190-f52175bf2ea9,user_02592,2026-01-27T22:02:00,2026-01-27T22:02:47,47,3,/blog|/home|/signup,/blog,/signup,0,ad,mobile,IN,1
01c6cf07-18e7-4a8e-ae2c-6a4398673e7f,user_03647,2026-05-13T20:30:00,2026-05-13T20:32:14,134,6,/signup|/help|/dashboard|/contact|/blog/post-2|/settings,/signup,/settings,0,newsletter,desktop,Other,1
5ddd413e-2eac-4bea-ad7a-e06f7a82ebf4,user_02036,2026-05-26T15:18:00,2026-05-26T15:18:37,37,2,/pricing|/,/pricing,/,0,direct,desktop,Other,0
3598755c-f623-4183-a74d-7c9bd496a086,user_06191,2025-11-12T07:37:00,2025-11-12T07:37:11,11,2,/features|/signup,/features,/signup,0,direct,mobile,US,1
0655676e-6e15-4213-8e9c-da8c7d8cf71a,user_00793,2025-08-22T19:16:00,2025-08-22T19:17:00,60,4,/|/blog/post-1|/settings|/signup,/,/signup,0,google,mobile,JP,1
bac64fa6-a93d-4872-9a7a-4970d97e7e37,user_02299,2026-02-23T02:43:00,2026-02-23T02:44:05,65,2,/blog|/login,/blog,/login,0,facebook,desktop,US,0
defeaa3f-391c-44a0-a37c-52dc0d20e34c,user_07635,2025-10-27T20:04:00,2025-10-27T20:05:47,107,4,/pricing|/dashboard|/help|/contact,/pricing,/contact,0,direct,mobile,US,0
9ccf0fd5-6686-4d56-a264-f2370c099d71,user_02667,2026-04-02T20:43:00,2026-04-02T20:43:58,58,3,/|/login|/settings,/,/settings,0,direct,mobile,US,0
82fe1a77-914c-4239-a136-4f6c2acc53d3,user_07236,2026-04-08T20:05:00,2026-04-08T20:05:09,9,2,/features|/blog,/features,/blog,0,google,desktop,Other,0
2c6372bb-d9fd-4e3d-9ec5-4cf0c6ffad80,user_04210,2026-05-05T17:56:00,2026-05-05T17:57:49,109,6,/blog|/dashboard|/signup|/blog|/dashboard|/dashboard,/blog,/dashboard,0,facebook,mobile,US,1
d0e3e8d5-e9e2-4172-9c49-17a61d91f86c,user_06632,2025-06-25T01:53:00,2025-06-25T01:53:21,21,2,/pricing|/signup,/pricing,/signup,0,google,desktop,US,1
a10a21a8-679e-45c0-940b-9d3333894557,user_07977,2026-02-04T16:28:00,2026-02-04T16:29:50,110,6,/home|/dashboard|/dashboard|/|/blog/post-1|/pricing,/home,/pricing,0,direct,desktop,IN,0
f2140ff9-15b7-4e94-a2b8-288bd6d30e23,user_04427,2025-11-02T15:32:00,2025-11-02T15:33:42,102,5,/blog|/pricing|/home|/signup|/home,/blog,/home,0,google,mobile,US,1
3383a772-8212-414c-a817-51eb572fbd3a,user_04498,2025-06-05T23:37:00,2025-06-05T23:38:57,117,6,/pricing|/home|/blog|/login|/blog/post-2|/contact,/pricing,/contact,0,facebook,mobile,CA,0
bc4c8d41-e8e2-4a4b-afc7-5084228dbd26,user_02604,2026-01-29T03:23:00,2026-01-29T03:23:45,45,2,/signup|/blog/post-2,/signup,/blog/post-2,0,direct,desktop,AU,1
557ec0ec-2154-4974-afb3-06e12c76173b,user_01918,2025-07-31T15:18:00,2025-07-31T15:20:05,125,5,/blog|/blog/post-1|/login|/help|/home,/blog,/home,0,google,desktop,US,0
3ae811e8-aa80-4530-bf82-163c291a9aa8,user_05980,2026-02-09T15:36:00,2026-02-09T15:37:02,62,3,/|/login|/dashboard,/,/dashboard,0,google,mobile,US,0
0db8a88f-37b7-4f3c-a88a-bb65fd107782,user_04465,2026-05-29T23:25:00,2026-05-29T23:26:54,114,5,/|/login|/settings|/home|/,/,/,0,google,desktop,GB,0
a6d48b74-ac71-45fe-bf6a-02ef0a0d9458,user_06611,2025-11-25T22:59:00,2025-11-25T22:59:28,28,2,/pricing|/blog/post-2,/pricing,/blog/post-2,0,google,desktop,Other,0
c32f5a82-28d2-409e-b1dd-035252d59704,user_06516,2025-12-15T14:34:00,2025-12-15T14:34:38,38,2,/|/features,/,/features,0,facebook,desktop,FR,0
da213deb-767b-4a27-b736-52979072d586,user_02113,2025-11-10T09:33:00,2025-11-10T09:33:54,54,2,/signup|/settings,/signup,/settings,0,direct,desktop,US,1
0d7740ed-2051-4bc3-97f7-11731af2a25b,user_04734,2025-11-20T01:43:00,2025-11-20T01:45:07,127,6,/features|/contact|/settings|/help|/blog/post-1|/blog/post-2,/features,/blog/post-2,0,google,mobile,JP,0
69dc0231-cac5-40fa-a8d5-4a0cfea81bb4,user_06663,2025-11-01T15:54:00,2025-11-01T15:54:59,59,2,/home|/features,/home,/features,0,ad,desktop,AU,0
8bad0a74-c78d-4ea3-8d69-de26ef8039d9,user_03996,2025-07-30T04:38:00,2025-07-30T04:39:17,77,3,/home|/home|/blog/post-2,/home,/blog/post-2,0,direct,desktop,US,0
a5938eca-7c63-4f9d-a32d-df60fb176fbb,user_07247,2025-12-09T13:42:00,2025-12-09T13:42:24,24,2,/home|/features,/home,/features,0,twitter,desktop,JP,0
79c1bd00-d65c-4f58-9bb3-82c5ab1d7460,user_03579,2025-12-13T00:44:00,2025-12-13T00:46:04,124,5,/features|/home|/pricing|/dashboard|/signup,/features,/signup,0,google,mobile,US,1
7e695d0f-7c0b-4660-ba97-62bbe052f717,user_01937,2025-06-08T21:24:00,2025-06-08T21:24:07,7,1,/features,/features,/features,1,ad,desktop,DE,0
0122ace5-c825-4218-ba3f-1afa6621ea89,user_03310,2026-01-09T21:41:00,2026-01-09T21:41:11,11,1,/features,/features,/features,1,direct,mobile,US,0
33472021-59f8-4b34-9318-315bcb359fbf,user_00722,2025-08-18T06:25:00,2025-08-18T06:26:24,84,3,/pricing|/blog/post-1|/blog/post-1,/pricing,/blog/post-1,0,direct,desktop,US,0
a65f9535-a9b9-4335-9199-0f493ee7b7db,user_04558,2025-07-30T20:59:00,2025-07-30T21:00:35,95,5,/blog|/pricing|/help|/contact|/blog/post-2,/blog,/blog/post-2,0,facebook,mobile,US,0
052386c3-3e71-41b1-a618-c2cb3c30a411,user_04159,2025-11-11T11:38:00,2025-11-11T11:38:54,54,4,/|/dashboard|/blog|/dashboard,/,/dashboard,0,direct,desktop,JP,0
5a93dd51-bbdd-4888-aee7-18994259687f,user_01113,2025-07-25T20:24:00,2025-07-25T20:25:50,110,6,/signup|/blog/post-2|/features|/signup|/login|/login,/signup,/login,0,facebook,desktop,US,1
144381f6-539c-4fee-996e-c518198db6e8,user_00317,2025-08-09T22:54:00,2025-08-09T22:54:05,5,2,/|/home,/,/home,0,google,desktop,US,0
3a99afdc-5289-4f20-aa00-64ae10511860,user_02846,2025-07-02T15:37:00,2025-07-02T15:38:21,81,4,/signup|/home|/dashboard|/features,/signup,/features,0,google,desktop,US,1
1fe100c9-d837-42ea-866d-7c35605898f5,user_00740,2025-06-20T10:09:00,2025-06-20T10:09:34,34,1,/,/,/,1,newsletter,mobile,US,0
e177785d-67fb-4e04-ae2a-c183f0b27bbb,user_05147,2026-02-23T06:05:00,2026-02-23T06:06:14,74,4,/blog|/login|/help|/help,/blog,/help,0,newsletter,desktop,BR,0
1b8247ae-f9a1-40b5-8f7a-1f879a87d2c0,user_07374,2025-08-29T02:07:00,2025-08-29T02:07:23,23,2,/home|/dashboard,/home,/dashboard,0,twitter,mobile,JP,0
1836724d-f22d-49a0-b0ce-6effbe91fac8,user_02804,2026-01-03T00:20:00,2026-01-03T00:21:40,100,5,/|/settings|/dashboard|/dashboard|/,/,/,0,twitter,desktop,DE,0
d3b6d8ba-4071-452f-8655-1232c0f127d2,user_05979,2026-04-09T04:50:00,2026-04-09T04:50:47,47,2,/signup|/blog/post-2,/signup,/blog/post-2,0,google,desktop,US,1
b149a652-684a-4133-90b3-697a9a471901,user_05549,2026-03-18T09:49:00,2026-03-18T09:50:15,75,3,/signup|/login|/pricing,/signup,/pricing,0,newsletter,desktop,DE,1
ea31a9c8-cbf9-4ae8-b299-33ca539eac35,user_06230,2025-12-17T08:39:00,2025-12-17T08:40:47,107,5,/signup|/help|/|/home|/contact,/signup,/contact,0,newsletter,desktop,Other,1
2ce14fda-340d-4216-9ecb-e029c28ffa9a,user_07718,2025-09-07T06:21:00,2025-09-07T06:21:47,47,3,/|/features|/settings,/,/settings,0,google,desktop,US,0
11c7b201-9540-4d6e-9d5e-998babd42eb4,user_06539,2025-09-02T17:28:00,2025-09-02T17:29:46,106,5,/home|/|/signup|/home|/blog/post-2,/home,/blog/post-2,0,ad,desktop,Other,1
83a10ab7-1960-43b0-9c07-652e7517853d,user_01962,2025-11-11T08:41:00,2025-11-11T08:41:54,54,3,/blog|/signup|/blog/post-1,/blog,/blog/post-1,0,direct,desktop,FR,1
a0439247-1bfa-4184-a006-296c4397cbb2,user_06817,2025-09-09T08:52:00,2025-09-09T08:52:56,56,3,/signup|/features|/contact,/signup,/contact,0,google,mobile,US,1
7eb5e748-21f3-4617-b482-2483dd18ec8c,user_06947,2026-03-03T15:11:00,2026-03-03T15:12:08,68,3,/signup|/settings|/help,/signup,/help,0,direct,mobile,GB,1
fefa3d97-d168-435e-99b6-85520768393c,user_04104,2026-02-04T23:28:00,2026-02-04T23:28:59,59,3,/features|/pricing|/home,/features,/home,0,google,mobile,US,0
9193e071-ceb7-408f-af98-e6888fc792bd,user_05137,2026-03-07T03:27:00,2026-03-07T03:27:53,53,2,/|/contact,/,/contact,0,google,mobile,Other,0
a8e09866-951c-4ed3-8363-17ec518b3bb9,user_00306,2026-05-30T03:55:00,2026-05-30T03:55:54,54,3,/home|/help|/features,/home,/features,0,direct,desktop,AU,0
2f304a2f-f336-4738-8a2c-fc3062f1337c,user_05844,2025-06-05T23:39:00,2025-06-05T23:39:08,8,2,/signup|/blog/post-2,/signup,/blog/post-2,0,facebook,mobile,US,1
ced7680f-eff1-4b35-9aa3-bbb703bf4c36,user_04173,2025-11-17T22:06:00,2025-11-17T22:08:04,124,5,/|/home|/contact|/features|/home,/,/home,0,ad,mobile,AU,0
b58e9855-b9d9-459b-a0a1-3aef61e02b05,user_01123,2025-11-19T05:23:00,2025-11-19T05:23:43,43,2,/signup|/signup,/signup,/signup,0,direct,mobile,JP,1
bfb9c5ce-bd49-4590-9a22-33973797ae73,user_04870,2025-07-16T23:14:00,2025-07-16T23:15:43,103,5,/blog|/dashboard|/login|/blog/post-1|/blog,/blog,/blog,0,twitter,desktop,US,0
c8e62c87-f423-409d-897f-bcb427b08b31,user_07921,2026-03-22T09:23:00,2026-03-22T09:23:09,9,1,/home,/home,/home,1,facebook,desktop,GB,0
383624ec-6728-4010-95aa-caa63f6fb416,user_05429,2026-02-20T08:58:00,2026-02-20T08:58:22,22,2,/signup|/dashboard,/signup,/dashboard,0,direct,mobile,US,1
cbc4a371-b7d1-45c6-8662-2cbaacbecb79,user_01627,2025-07-03T23:39:00,2025-07-03T23:40:44,104,5,/features|/|/contact|/|/blog,/features,/blog,0,google,tablet,Other,0
d2b8777f-89cb-4902-b3d8-1a171ddbd9f4,user_03904,2025-10-06T08:12:00,2025-10-06T08:12:25,25,1,/signup,/signup,/signup,1,ad,desktop,US,1
79a5ec78-e917-4b3f-bad7-3b6628155b95,user_03363,2026-04-27T13:58:00,2026-04-27T13:58:30,30,1,/features,/features,/features,1,twitter,desktop,US,0
f2c02d63-a273-49b2-98e3-44cbe02e8f5c,user_07192,2025-11-14T05:50:00,2025-11-14T05:51:06,66,3,/blog|/help|/dashboard,/blog,/dashboard,0,twitter,desktop,CA,0
f5de66f0-d416-4ea1-b5b1-7ff51433d145,user_07948,2026-03-17T07:00:00,2026-03-17T07:01:11,71,3,/blog|/|/features,/blog,/features,0,google,tablet,GB,0
dbe2d64d-9ae2-499f-9209-64a130309d1d,user_05744,2025-06-21T03:05:00,2025-06-21T03:06:18,78,4,/pricing|/signup|/settings|/pricing,/pricing,/pricing,0,newsletter,desktop,US,1
520524a4-446a-48b4-b2c8-1d0f9bbeba30,user_03616,2025-09-25T11:10:00,2025-09-25T11:11:34,94,2,/blog|/dashboard,/blog,/dashboard,0,google,desktop,US,0
f921aee7-bb03-4384-8cf3-774e0a28017f,user_03195,2026-05-23T18:27:00,2026-05-23T18:27:50,50,3,/|/blog/post-1|/help,/,/help,0,google,mobile,Other,0
a82fa7e8-3ab3-45ed-802e-7a28eda19410,user_02728,2025-11-25T12:39:00,2025-11-25T12:40:13,73,4,/home|/blog|/blog/post-1|/login,/home,/login,0,facebook,mobile,CA,0
9f45a608-87f1-49f9-b143-f26e9fc8ab45,user_06567,2025-07-11T06:36:00,2025-07-11T06:36:45,45,2,/signup|/contact,/signup,/contact,0,google,mobile,US,1
af262ce3-6115-4ca4-86a5-70c52543b4ec,user_02037,2025-08-04T08:37:00,2025-08-04T08:38:47,107,5,/blog|/blog/post-1|/login|/features|/blog/post-1,/blog,/blog/post-1,0,direct,desktop,FR,0
4e25b43f-8de9-44d6-a52a-c6272ea6d067,user_06823,2025-08-29T23:54:00,2025-08-29T23:55:13,73,5,/blog|/help|/blog/post-2|/features|/settings,/blog,/settings,0,google,mobile,US,0
824d91d5-a351-4457-b783-544b3ca630a8,user_02162,2026-01-07T20:12:00,2026-01-07T20:13:24,84,4,/home|/dashboard|/dashboard|/login,/home,/login,0,facebook,desktop,US,0
ce9e581d-510e-4741-af2f-9bacd8f765d7,user_07505,2025-09-22T03:57:00,2025-09-22T03:58:27,87,5,/signup|/contact|/home|/pricing|/signup,/signup,/signup,0,google,desktop,JP,1
b3e4a235-beef-4dbe-8836-41dc38483f2e,user_01485,2026-04-14T05:40:00,2026-04-14T05:40:16,16,1,/pricing,/pricing,/pricing,1,ad,desktop,IN,0
65e0407a-53a0-44e7-a6f2-e2ae8fc3aff8,user_03613,2025-09-11T21:43:00,2025-09-11T21:44:07,67,3,/blog|/help|/features,/blog,/features,0,google,desktop,CA,0
2af7403b-d164-4fcc-bbdb-65e45e20cec8,user_01991,2025-10-14T00:26:00,2025-10-14T00:26:50,50,2,/home|/dashboard,/home,/dashboard,0,twitter,desktop,US,0
f4594ea9-5f78-463d-a272-142af26861a8,user_04798,2025-12-23T01:49:00,2025-12-23T01:50:34,94,5,/blog|/settings|/pricing|/pricing|/blog/post-1,/blog,/blog/post-1,0,google,desktop,US,0
4785ec49-4705-4773-bf2e-bf1cd12d0fc0,user_02290,2025-11-17T13:15:00,2025-11-17T13:15:24,24,1,/,/,/,1,facebook,mobile,DE,0
1b7bcdce-643c-4d96-a431-a2384fa6e8df,user_05262,2026-01-11T22:28:00,2026-01-11T22:30:08,128,5,/blog|/blog/post-1|/home|/signup|/contact,/blog,/contact,0,newsletter,mobile,Other,1
66078f31-3f74-40d3-9c40-eeb8ecb8ccdd,user_01013,2025-07-04T05:23:00,2025-07-04T05:24:38,98,5,/|/blog|/home|/dashboard|/help,/,/help,0,facebook,desktop,US,0
2006fde7-61d7-4189-8ca0-a0166858b8de,user_06807,2026-05-30T08:39:00,2026-05-30T08:39:38,38,3,/home|/help|/pricing,/home,/pricing,0,newsletter,desktop,JP,0
a9ce8386-c9c2-4042-bf30-33bc636b06e9,user_03380,2026-01-10T06:43:00,2026-01-10T06:43:53,53,3,/|/home|/settings,/,/settings,0,newsletter,desktop,US,0
4c33c06a-3425-4ffe-ab25-0924edf90486,user_06659,2025-07-29T10:01:00,2025-07-29T10:02:05,65,3,/home|/help|/blog,/home,/blog,0,direct,mobile,DE,0
e9bad679-890e-487a-be78-2c3e6afa7575,user_05716,2026-02-09T16:44:00,2026-02-09T16:44:41,41,3,/|/signup|/blog/post-2,/,/blog/post-2,0,direct,desktop,Other,1
c9e085be-4784-4a1d-af8a-5922eeb58b8e,user_03965,2026-01-13T09:35:00,2026-01-13T09:36:43,103,5,/home|/pricing|/home|/help|/pricing,/home,/pricing,0,direct,mobile,US,0
d4d15bf6-e425-422b-b3ae-9391ec8c43ee,user_05746,2025-11-21T08:09:00,2025-11-21T08:10:13,73,3,/pricing|/blog/post-2|/contact,/pricing,/contact,0,direct,desktop,Other,1
fd975ac5-69e2-4afe-8ca5-0794f0df5fab,user_04240,2026-03-04T22:38:00,2026-03-04T22:38:42,42,3,/|/help|/login,/,/login,0,ad,tablet,US,0
9877e8d3-4294-4cc1-abc0-7c929f72aa71,user_03020,2026-01-11T14:02:00,2026-01-11T14:03:05,65,4,/|/blog/post-2|/features|/dashboard,/,/dashboard,0,direct,desktop,US,0
9dea3917-de6f-4a0f-bd2c-9560a3d4e651,user_01516,2026-01-26T15:24:00,2026-01-26T15:24:44,44,3,/signup|/dashboard|/blog,/signup,/blog,0,google,mobile,US,1
731c5f21-fdc4-41fd-b429-49f48081433f,user_06278,2026-02-21T15:06:00,2026-02-21T15:06:30,30,2,/|/blog/post-1,/,/blog/post-1,0,google,desktop,US,0
7e190a55-4302-49cc-8c66-a43189dc0e90,user_03307,2025-08-23T14:42:00,2025-08-23T14:43:22,82,4,/blog|/blog|/home|/features,/blog,/features,0,google,mobile,JP,0
e0ef22db-5fde-4977-b5ca-939ff70d5eeb,user_02249,2025-11-15T01:29:00,2025-11-15T01:29:43,43,1,/pricing,/pricing,/pricing,1,ad,desktop,US,0
522b84f8-7fe9-4519-b526-d04a06f53942,user_03643,2025-10-16T01:06:00,2025-10-16T01:07:01,61,2,/signup|/login,/signup,/login,0,google,mobile,US,1
e7d30c5d-a5a6-43e8-991f-3ff45baf801b,user_02835,2025-11-01T21:49:00,2025-11-01T21:50:56,116,6,/|/blog|/blog/post-1|/features|/home|/blog/post-1,/,/blog/post-1,0,ad,mobile,Other,0
b06ceb64-02d9-4bb8-868c-b12403e19631,user_02588,2025-08-04T04:50:00,2025-08-04T04:51:05,65,3,/pricing|/blog/post-2|/features,/pricing,/features,0,google,desktop,GB,0
0b4905c8-575b-4b17-ac0e-661bd104a065,user_06751,2025-07-02T06:25:00,2025-07-02T06:25:55,55,3,/blog|/dashboard|/features,/blog,/features,0,google,desktop,US,0
27e27579-09a4-42c9-a39a-976638a1c2c3,user_02164,2026-03-17T21:11:00,2026-03-17T21:11:59,59,3,/|/|/contact,/,/contact,0,direct,mobile,US,0
c0347b69-fb2d-433c-ba2e-9873a381d7b0,user_01625,2025-12-18T06:48:00,2025-12-18T06:50:08,128,6,/|/contact|/signup|/dashboard|/blog/post-2|/login,/,/login,0,google,desktop,Other,1
e2263fec-0562-46be-8d90-0b065a4ba984,user_02953,2026-04-15T04:29:00,2026-04-15T04:29:32,32,1,/features,/features,/features,1,direct,desktop,IN,0
1b662625-5690-42ed-83ef-78b16f67fc39,user_06606,2026-03-11T13:22:00,2026-03-11T13:22:43,43,3,/|/settings|/help,/,/help,0,google,mobile,JP,0
