customer_id,signup_date,subscription_months,monthly_spend,contract_type,monthly_logins,last_active_days_ago,support_tickets_6mo,features_used,payment_method,customer_age_days,engagement_score,churn,churn_risk_score,risk_category
CUST_003637,2026-02-26,26,129.8,Monthly,6,7,3,8,Credit Card,802,98,1,0.7677823020819246,Critical Risk
CUST_003638,2021-06-14,13,152.36,Quarterly,2,21,4,1,Credit Card,1429,40,0,0.5851666666666666,High Risk
CUST_003639,2022-11-02,7,13.32,Monthly,8,12,1,7,PayPal,1365,78,1,0.8634499041704753,Critical Risk
CUST_003640,2023-05-31,15,35.74,Quarterly,3,11,2,1,ACH,1130,54,0,0.2117267657024646,Low Risk
CUST_003641,2023-04-08,44,11.19,Monthly,8,11,2,9,Invoice,798,94,0,0.6470449047349065,High Risk
CUST_003642,2022-01-06,27,29.98,Monthly,7,10,0,2,Credit Card,1789,50,0,0.24631985226734848,Low Risk
CUST_003643,2023-07-26,26,48.49,Monthly,7,9,3,10,PayPal,818,100,0,0.5196617087855376,High Risk
CUST_003644,2025-09-18,33,130.84,Monthly,12,9,3,9,PayPal,1769,100,1,0.8027603880467495,Critical Risk
CUST_003645,2024-03-20,15,103.72,Monthly,5,13,2,10,PayPal,65,97,1,0.6036050238525761,High Risk
CUST_003646,2024-06-23,36,16.82,Monthly,5,8,2,6,Invoice,574,82,0,0.41041076769703755,Medium Risk
CUST_003647,2022-05-04,45,14.88,Annual,6,13,1,4,PayPal,1697,62,0,0.3555791595757289,Medium Risk
CUST_003648,2024-09-09,55,54.49,Quarterly,17,12,2,4,Invoice,464,68,1,0.7992504065211375,Critical Risk
CUST_003649,2025-04-19,27,47.98,Monthly,9,10,1,4,PayPal,334,65,0,0.41853258666193693,Medium Risk
CUST_003650,2023-01-17,57,25.49,Annual,6,10,3,9,ACH,742,100,0,0.5837055293405267,High Risk
CUST_003651,2022-05-13,5,124.86,Annual,8,11,1,10,Invoice,1604,94,1,0.5192166328921249,High Risk
CUST_003652,2024-05-24,2,141.12,Annual,11,10,1,5,Credit Card,484,70,0,0.21454790279383737,Low Risk
CUST_003653,2025-06-30,55,35.76,Annual,4,10,1,2,ACH,303,55,0,0.25083084564087366,Low Risk
CUST_003654,2024-03-15,58,120.5,Monthly,7,8,2,4,PayPal,1112,72,1,0.6037885332165481,High Risk
CUST_003655,2024-12-15,33,34.22,Monthly,10,8,6,5,Credit Card,1690,82,1,0.8551698595706647,Critical Risk
CUST_003656,2025-08-08,16,76.75,Monthly,12,5,3,3,Invoice,1460,75,1,0.7687665809308194,Critical Risk
CUST_003657,2021-12-05,23,42.31,Monthly,7,10,4,1,Credit Card,1793,60,1,0.6898235888589952,High Risk
CUST_003658,2026-04-25,38,16.54,Annual,6,12,1,9,PayPal,305,88,0,0.2933042903262275,Low Risk
CUST_003659,2024-12-11,55,141.51,Monthly,10,5,2,2,ACH,513,65,0,0.3189500877557048,Medium Risk
CUST_003660,2025-01-12,16,40.27,Quarterly,4,11,1,1,ACH,82,49,0,0.24141060685958696,Low Risk
CUST_003661,2022-09-20,14,76.3,Quarterly,7,9,2,8,Credit Card,1107,91,0,0.26737411023010116,Low Risk
CUST_003662,2025-11-20,29,32.88,Quarterly,10,14,1,2,Credit Card,917,51,0,0.3382119158895047,Medium Risk
CUST_003663,2025-01-03,26,10.95,Quarterly,5,14,1,7,PayPal,859,76,0,0.5957420443221991,High Risk
CUST_003664,2021-11-24,35,15.3,Monthly,10,10,3,1,ACH,177,60,1,0.691883906395817,High Risk
CUST_003665,2023-05-03,15,44.28,Annual,4,4,1,8,ACH,310,91,0,0.24948052992494965,Low Risk
CUST_003666,2024-10-13,3,68.55,Monthly,7,9,1,1,PayPal,379,51,1,0.8288172575167313,Critical Risk
CUST_003667,2023-11-10,23,30.38,Quarterly,10,8,0,5,ACH,720,67,0,0.31502280422512485,Medium Risk
CUST_003668,2024-10-21,29,69.45,Quarterly,12,9,2,10,Invoice,946,100,0,0.4944388185331856,Medium Risk
CUST_003669,2025-09-07,34,69.97,Quarterly,13,9,0,7,ACH,411,76,0,0.4050090729150606,Medium Risk
CUST_003670,2023-04-01,33,70.86,Monthly,6,6,4,7,PayPal,1229,94,1,0.7850698145331745,Critical Risk
CUST_003671,2022-12-16,41,43.92,Annual,8,10,2,1,Invoice,1816,55,1,0.4396872132773007,Medium Risk
CUST_003672,2024-10-26,41,133.19,Monthly,8,9,4,7,ACH,768,91,0,0.3679534999640542,Medium Risk
CUST_003673,2024-01-26,23,43.59,Monthly,11,11,2,1,Credit Card,1619,54,1,0.7873649193373222,Critical Risk
CUST_003674,2025-01-20,7,39.92,Annual,9,10,3,3,ACH,1408,70,1,0.6638468889075735,High Risk
CUST_003675,2022-04-16,3,21.12,Monthly,13,7,3,2,Credit Card,1787,68,1,0.9369401154401154,Critical Risk
CUST_003676,2022-10-19,58,28.38,Quarterly,9,5,2,2,ACH,429,65,1,0.7235322736470571,Critical Risk
CUST_003677,2025-04-12,32,12.16,Monthly,6,12,2,2,PayPal,985,58,1,0.8533983979835118,Critical Risk
CUST_003678,2024-03-19,31,60.19,Quarterly,11,8,3,8,PayPal,1256,97,0,0.2429503043641833,Low Risk
CUST_003679,2024-01-06,18,24.29,Monthly,10,14,1,3,Credit Card,1705,56,1,0.7521091722267489,Critical Risk
CUST_003680,2025-04-11,43,28.13,Quarterly,3,10,2,4,Invoice,1152,70,0,0.306761136405579,Medium Risk
CUST_003681,2023-12-08,7,83.66,Quarterly,12,16,2,4,ACH,226,64,1,0.7770758403976608,Critical Risk
CUST_003682,2025-08-17,41,29.82,Quarterly,9,13,0,6,Invoice,388,67,1,0.7206421903158667,Critical Risk
CUST_003683,2025-07-24,1,23.87,Monthly,9,8,5,4,ACH,1542,77,1,0.8966869191301912,Critical Risk
CUST_003684,2021-10-26,14,19.26,Quarterly,4,11,3,1,Invoice,1353,59,1,0.7708851178975906,Critical Risk
CUST_003685,2026-03-24,52,84.55,Monthly,11,10,1,1,Credit Card,1219,50,1,0.7875760247252184,Critical Risk
CUST_003686,2025-01-02,32,16.95,Monthly,9,7,1,1,Invoice,1587,53,1,0.9250440494558224,Critical Risk
CUST_003687,2023-10-17,6,40.23,Monthly,10,7,0,2,Invoice,1134,53,1,0.8023108349472226,Critical Risk
CUST_003688,2025-09-25,39,45.36,Quarterly,8,6,2,7,Credit Card,1043,89,0,0.33870956577329836,Medium Risk
CUST_003689,2023-03-07,10,68.14,Monthly,11,15,1,3,Credit Card,1586,55,1,0.7826140719840494,Critical Risk
CUST_003690,2023-07-23,7,60.16,Quarterly,6,13,2,7,PayPal,918,82,0,0.4252060936322111,Medium Risk
CUST_003691,2023-07-14,26,93.23,Annual,8,10,0,7,Invoice,1400,75,1,0.6719246540847773,High Risk
CUST_003692,2022-02-09,34,12.29,Monthly,6,10,1,1,ACH,1802,50,1,0.8992138476973315,Critical Risk
CUST_003693,2024-08-28,30,27.58,Quarterly,9,15,3,3,Invoice,1169,65,1,0.7936202471684592,Critical Risk
CUST_003694,2023-10-18,36,26.43,Monthly,7,14,2,4,PayPal,1194,66,0,0.384230945353478,Medium Risk
CUST_003695,2024-06-14,21,17.89,Quarterly,6,12,3,1,PayPal,1041,58,1,0.7273362231536233,Critical Risk
CUST_003696,2021-11-02,17,27.07,Monthly,5,4,0,8,Invoice,1147,86,1,0.771302620869603,Critical Risk
CUST_003697,2024-08-28,33,28.54,Annual,6,14,2,5,Credit Card,1739,71,1,0.7565892547772958,Critical Risk
CUST_003698,2025-08-16,10,46.9,Monthly,4,11,0,8,Credit Card,1752,79,1,0.8292406270407944,Critical Risk
CUST_003699,2023-08-17,51,64.49,Monthly,7,8,0,6,PayPal,1388,72,1,0.7439154149732135,Critical Risk
CUST_003700,2023-09-10,47,33.99,Monthly,11,10,4,6,Invoice,1455,85,1,0.7672079710570234,Critical Risk
CUST_003701,2025-05-02,42,73.55,Monthly,6,13,0,9,ACH,1352,82,1,0.6916459576999816,High Risk
CUST_003702,2021-06-16,51,30.49,Monthly,6,12,3,4,Credit Card,1108,73,1,0.7178680967715719,Critical Risk
CUST_003703,2024-11-05,12,27.14,Monthly,12,9,2,9,ACH,1256,96,1,0.7958232302893066,Critical Risk
CUST_003704,2024-07-23,56,48.96,Monthly,3,6,3,6,Credit Card,131,89,1,0.8622474333282939,Critical Risk
CUST_003705,2022-02-05,16,11.2,Annual,8,8,1,9,Invoice,612,92,1,0.8271807265205071,Critical Risk
CUST_003706,2024-02-09,41,14.16,Annual,8,8,5,2,Invoice,134,67,1,0.7175715523415228,Critical Risk
CUST_003707,2023-06-28,32,37.06,Quarterly,7,12,1,2,Credit Card,701,53,1,0.6265859232139233,High Risk
CUST_003708,2023-03-07,15,153.16,Annual,7,7,3,1,Invoice,1258,63,0,0.18645857439536573,Low Risk
CUST_003709,2024-10-05,27,73.92,Annual,7,12,2,9,Invoice,685,93,0,0.3819457285936999,Medium Risk
CUST_003710,2023-03-27,28,14.61,Annual,13,7,4,6,ACH,759,88,0,0.3624351182029072,Medium Risk
CUST_003711,2023-07-25,17,103.64,Monthly,11,10,2,4,Invoice,1432,70,0,0.43482496775209795,Medium Risk
CUST_003712,2022-01-27,46,75.89,Annual,11,4,4,9,PayPal,709,100,0,0.2566712564583652,Low Risk
CUST_003713,2024-07-02,59,57.2,Monthly,4,12,2,5,PayPal,1734,73,1,0.7456366505502037,Critical Risk
CUST_003714,2025-08-07,50,95.82,Quarterly,7,15,1,6,PayPal,211,70,0,0.31214741587956657,Medium Risk
CUST_003715,2023-02-02,58,35.88,Annual,9,9,2,1,PayPal,1599,56,1,0.6847671786282532,High Risk
CUST_003716,2022-10-27,2,22.52,Monthly,10,7,2,8,PayPal,370,93,1,0.8523451335937462,Critical Risk
CUST_003717,2023-10-22,36,45.87,Annual,5,13,1,7,ACH,943,77,0,0.42311334688285207,Medium Risk
CUST_003718,2023-04-03,50,49.8,Monthly,10,6,0,10,Credit Card,1585,94,0,0.40581363783562324,Medium Risk
CUST_003719,2022-02-23,7,48.64,Monthly,10,10,4,3,Credit Card,1385,70,0,0.618552202135803,High Risk
CUST_003720,2021-07-09,13,51.63,Monthly,11,12,2,5,Credit Card,1394,73,0,0.6070574134879478,High Risk
CUST_003721,2021-12-20,15,158.51,Annual,10,11,2,9,PayPal,1157,94,1,0.7024164963402337,Critical Risk
CUST_003722,2025-08-29,25,126.26,Annual,3,10,6,3,PayPal,1277,70,0,0.2806316302102857,Low Risk
CUST_003723,2021-10-12,23,114.26,Quarterly,4,6,4,8,Invoice,1543,99,0,0.2764594704950744,Low Risk
CUST_003724,2022-01-23,22,90.83,Monthly,1,6,3,4,Credit Card,1446,59,1,0.7995023273075487,Critical Risk
CUST_003725,2025-12-23,26,153.61,Annual,8,9,1,9,Invoice,972,91,0,0.5396173648497772,High Risk
CUST_003726,2025-05-15,33,15.18,Annual,17,6,5,9,ACH,1754,100,1,0.7698128753547157,Critical Risk
CUST_003727,2025-10-19,11,25.4,Monthly,5,9,4,6,ACH,1176,86,0,0.3373420788418994,Medium Risk
CUST_003728,2023-10-16,10,44.17,Annual,7,9,2,9,PayPal,1192,96,0,0.49652463660037244,Medium Risk
CUST_003729,2021-09-16,25,103.71,Monthly,6,8,3,4,Invoice,796,77,1,0.678981396023547,High Risk
CUST_003730,2022-06-27,37,45.18,Monthly,8,8,2,1,Credit Card,1170,57,0,0.680399740738073,High Risk
CUST_003731,2023-07-16,48,78.92,Monthly,9,7,4,5,Credit Card,1192,83,1,0.7013550032330271,Critical Risk
CUST_003732,2024-07-27,43,17.48,Annual,7,6,0,7,Credit Card,259,79,1,0.8173041854873141,Critical Risk
CUST_003733,2025-09-18,53,24.55,Monthly,8,8,0,6,Invoice,1337,72,0,0.4141936895706105,Medium Risk
CUST_003734,2024-06-01,38,75.8,Monthly,10,11,1,8,PayPal,1518,84,1,0.7914130125343557,Critical Risk
CUST_003735,2022-03-25,41,19.0,Monthly,7,9,1,3,Credit Card,1534,61,1,0.7817555720769772,Critical Risk
CUST_003736,2022-03-24,45,31.64,Monthly,12,8,2,8,PayPal,142,92,0,0.43646160769853304,Medium Risk
CUST_003737,2025-08-11,24,25.39,Monthly,9,11,1,3,Credit Card,1535,59,1,0.765905732557618,Critical Risk
CUST_003738,2022-07-07,40,31.53,Monthly,8,10,1,3,PayPal,904,60,0,0.37449090337179564,Medium Risk
CUST_003739,2022-03-15,46,71.61,Annual,9,10,2,8,Invoice,647,90,0,0.3389925118864139,Medium Risk
CUST_003740,2022-05-06,56,32.93,Monthly,4,5,3,8,PayPal,64,100,1,0.8363703877303776,Critical Risk
CUST_003741,2024-07-26,33,50.51,Annual,9,6,1,8,Credit Card,1474,89,1,0.6697681618345706,High Risk
CUST_003742,2025-10-04,17,15.26,Annual,6,9,4,7,ACH,1320,91,0,0.4399039843327094,Medium Risk
CUST_003743,2021-12-19,24,91.74,Monthly,9,8,1,8,ACH,1557,87,0,0.514186400732385,High Risk
CUST_003744,2022-07-02,37,33.09,Monthly,10,14,0,6,ACH,317,66,0,0.33959634957609985,Medium Risk
CUST_003745,2022-06-14,57,62.28,Quarterly,11,7,3,2,ACH,644,68,1,0.6578854202322759,High Risk
CUST_003746,2022-04-20,2,74.62,Monthly,7,8,4,10,PayPal,951,100,1,0.8892664855010127,Critical Risk
CUST_003747,2023-10-03,32,21.76,Monthly,9,7,1,7,ACH,431,83,1,0.7772022677811534,Critical Risk
CUST_003748,2022-07-15,57,118.0,Monthly,4,9,1,7,Invoice,1559,81,0,0.429630504963869,Medium Risk
CUST_003749,2025-01-31,24,57.88,Annual,3,5,1,1,PayPal,1769,55,0,0.27523293588893594,Low Risk
CUST_003750,2024-05-08,9,37.99,Annual,8,9,3,7,Invoice,1799,91,0,0.5996230200560513,High Risk
CUST_003751,2021-07-16,4,20.07,Quarterly,9,12,1,1,Invoice,1585,48,1,0.878575,Critical Risk
CUST_003752,2022-11-30,17,152.63,Quarterly,8,13,2,7,PayPal,1283,82,0,0.5374083900506905,High Risk
CUST_003753,2023-08-25,17,80.34,Monthly,10,9,2,6,ACH,1599,81,0,0.4310210197555541,Medium Risk
CUST_003754,2023-03-05,53,21.66,Monthly,7,8,1,6,Invoice,1144,77,1,0.7384721944048226,Critical Risk
CUST_003755,2024-09-22,50,30.6,Monthly,4,14,0,2,Credit Card,1426,46,1,0.9188855415905965,Critical Risk
CUST_003756,2025-01-12,48,92.95,Monthly,7,10,2,7,ACH,639,85,1,0.6410773608395456,High Risk
CUST_003757,2023-08-21,30,69.48,Monthly,10,8,1,8,PayPal,1374,87,1,0.8106690401550771,Critical Risk
CUST_003758,2022-10-10,40,82.58,Monthly,10,11,2,8,ACH,876,89,1,0.729859044465154,Critical Risk
CUST_003759,2025-11-28,58,39.1,Monthly,8,8,3,3,PayPal,939,72,0,0.40848130983899034,Medium Risk
CUST_003760,2021-06-14,11,73.02,Monthly,8,7,2,6,Invoice,791,83,1,0.5552348796973451,High Risk
CUST_003761,2022-12-08,21,34.43,Monthly,7,10,0,6,Credit Card,840,70,1,0.7258093242480386,Critical Risk
CUST_003762,2025-10-25,21,21.87,Quarterly,6,13,3,5,Credit Card,696,77,1,0.7663854735084699,Critical Risk
CUST_003763,2022-05-23,18,60.08,Annual,9,15,2,9,Credit Card,1248,90,1,0.7630306962589429,Critical Risk
CUST_003764,2023-08-26,55,196.51,Quarterly,15,12,4,9,PayPal,152,98,1,0.7927537912849318,Critical Risk
CUST_003765,2021-09-07,29,28.6,Monthly,10,11,4,3,Credit Card,1053,69,0,0.621044780492925,High Risk
CUST_003766,2021-08-21,24,40.9,Monthly,11,12,4,8,Credit Card,1385,93,1,0.8293777731080941,Critical Risk
CUST_003767,2024-11-03,10,66.04,Monthly,8,14,4,9,ACH,531,96,1,0.6832864952173158,High Risk
CUST_003768,2026-03-23,45,48.99,Monthly,5,12,0,5,ACH,664,63,0,0.6293879912610154,High Risk
CUST_003769,2025-06-30,17,102.71,Monthly,7,10,2,6,Invoice,860,80,1,0.6983124948725649,High Risk
CUST_003770,2023-10-03,18,81.72,Quarterly,8,11,1,4,PayPal,208,64,0,0.3324627359054617,Medium Risk
CUST_003771,2025-05-30,42,13.0,Quarterly,8,12,3,6,Invoice,1791,83,1,0.8159214865688672,Critical Risk
CUST_003772,2022-09-03,48,332.56,Monthly,11,10,2,3,ACH,762,65,0,0.3657520550730114,Medium Risk
CUST_003773,2023-04-30,20,79.8,Monthly,4,10,1,6,PayPal,1675,75,1,0.7654093981173741,Critical Risk
CUST_003774,2023-09-23,37,109.72,Monthly,8,12,4,10,Credit Card,1486,100,0,0.4132134033323115,Medium Risk
CUST_003775,2025-07-28,45,62.66,Monthly,9,8,2,7,ACH,1324,87,1,0.713854976790242,Critical Risk
CUST_003776,2023-01-19,18,107.0,Monthly,5,10,1,1,ACH,1438,50,0,0.41160400474611186,Medium Risk
CUST_003777,2023-11-19,17,15.96,Monthly,8,11,0,7,ACH,578,74,1,0.921332383221001,Critical Risk
CUST_003778,2021-09-20,9,31.37,Monthly,8,14,1,3,PayPal,900,56,0,0.3631258334158111,Medium Risk
CUST_003779,2025-08-03,14,114.54,Monthly,7,18,3,5,Invoice,551,72,1,0.7417752334532427,Critical Risk
CUST_003780,2024-01-17,49,21.26,Monthly,9,13,1,5,Invoice,832,67,1,0.7859503805194715,Critical Risk
CUST_003781,2024-08-21,29,14.07,Monthly,8,9,1,6,Invoice,463,76,0,0.4461399934009893,Medium Risk
CUST_003782,2021-10-01,31,87.59,Monthly,11,7,1,2,Credit Card,703,58,1,0.6952692394345291,High Risk
CUST_003783,2023-12-23,4,100.24,Quarterly,4,5,3,9,Invoice,774,100,1,0.7669041677197193,Critical Risk
CUST_003784,2023-10-15,18,18.88,Monthly,9,11,1,7,PayPal,744,79,1,0.8654935902143032,Critical Risk
CUST_003785,2025-07-18,59,106.33,Quarterly,8,8,1,4,PayPal,717,67,1,0.7162167322789594,Critical Risk
CUST_003786,2024-05-09,20,68.04,Quarterly,4,10,2,5,Invoice,1675,75,0,0.3892615016137594,Medium Risk
CUST_003787,2023-11-22,56,46.71,Quarterly,10,7,2,5,ACH,609,78,1,0.49243255614515247,Medium Risk
CUST_003788,2025-08-04,56,98.67,Annual,5,9,1,10,PayPal,269,96,1,0.5620532640798683,High Risk
CUST_003789,2023-05-09,47,37.17,Annual,7,5,1,6,Credit Card,679,80,0,0.477041138655696,Medium Risk
CUST_003790,2025-01-05,43,20.78,Quarterly,10,6,4,4,PayPal,1156,79,1,0.7158775661272746,Critical Risk
CUST_003791,2023-10-10,44,26.76,Monthly,6,15,1,6,ACH,1468,70,0,0.33727892958726613,Medium Risk
CUST_003792,2025-08-28,9,45.18,Monthly,4,12,2,4,ACH,655,68,1,0.7967135816203499,Critical Risk
CUST_003793,2025-11-28,13,47.89,Quarterly,6,11,2,5,Credit Card,657,74,0,0.4623443191003368,Medium Risk
CUST_003794,2023-05-28,15,91.89,Annual,11,11,1,4,PayPal,923,64,0,0.39309057566991074,Medium Risk
CUST_003795,2025-02-03,27,88.36,Quarterly,11,10,7,9,PayPal,398,100,0,0.29609661180106944,Low Risk
CUST_003796,2025-10-14,15,53.54,Annual,11,13,3,1,Invoice,1569,57,0,0.4257508871219715,Medium Risk
CUST_003797,2021-09-22,28,85.89,Quarterly,9,6,2,5,PayPal,756,79,1,0.5733959260291609,High Risk
CUST_003798,2025-12-30,37,20.65,Annual,8,5,3,5,PayPal,1799,85,0,0.18353614344498542,Low Risk
CUST_003799,2026-05-02,55,12.57,Annual,10,12,2,1,PayPal,1158,53,1,0.7998763744722577,Critical Risk
CUST_003800,2023-09-08,19,113.43,Annual,6,12,1,4,Invoice,488,63,0,0.48309021219846215,Medium Risk
CUST_003801,2021-06-15,26,13.93,Quarterly,5,8,3,2,Invoice,1186,67,1,0.7529621901576513,Critical Risk
CUST_003802,2023-12-30,52,24.16,Quarterly,11,11,5,2,PayPal,1459,64,1,0.7467091912946907,Critical Risk
CUST_003803,2024-08-01,26,69.42,Quarterly,8,12,2,2,Invoice,454,58,0,0.3483641693466617,Medium Risk
CUST_003804,2025-10-24,25,36.33,Annual,8,7,0,10,Credit Card,424,93,0,0.2881677898015827,Low Risk
CUST_003805,2021-12-12,26,114.5,Monthly,8,6,2,1,Credit Card,1751,59,0,0.31713941056591743,Medium Risk
CUST_003806,2024-12-03,26,27.69,Monthly,9,17,0,9,PayPal,808,78,1,0.8153995553326412,Critical Risk
CUST_003807,2025-02-15,46,10.6,Quarterly,7,13,2,6,PayPal,1101,77,0,0.27193959254426897,Low Risk
CUST_003808,2025-12-11,28,27.88,Annual,4,9,0,7,PayPal,1175,76,0,0.5557710506824699,High Risk
CUST_003809,2023-01-04,49,53.15,Monthly,7,6,0,6,ACH,997,74,1,0.6881642954109387,High Risk
CUST_003810,2024-11-16,18,33.58,Monthly,9,11,1,4,Invoice,1814,64,1,0.6426739793622267,High Risk
CUST_003811,2025-09-18,32,48.27,Quarterly,5,7,3,10,ACH,342,100,0,0.20237574834516184,Low Risk
CUST_003812,2022-09-04,53,114.62,Quarterly,9,9,2,2,Invoice,1477,61,0,0.4346268034661191,Medium Risk
CUST_003813,2021-10-23,3,131.8,Quarterly,6,15,5,5,PayPal,767,75,1,0.605937077113714,High Risk
CUST_003814,2023-09-27,2,25.46,Annual,12,6,1,3,ACH,281,64,1,0.8619323008302804,Critical Risk
CUST_003815,2022-09-15,33,41.01,Monthly,5,12,1,1,Invoice,334,48,0,0.36718756044417233,Medium Risk
CUST_003816,2021-09-28,42,49.83,Monthly,9,12,3,2,Invoice,987,63,1,0.5714908043131655,High Risk
CUST_003817,2025-01-28,19,158.91,Monthly,2,8,2,8,PayPal,81,82,1,0.9008852671565052,Critical Risk
CUST_003818,2022-06-08,17,339.19,Quarterly,11,7,2,7,PayPal,1721,88,0,0.21703210947731455,Low Risk
CUST_003819,2024-10-29,44,23.42,Monthly,8,10,1,7,PayPal,272,80,0,0.48234925911811316,Medium Risk
CUST_003820,2025-04-05,33,74.91,Annual,10,9,2,9,PayPal,106,96,0,0.3644550010135774,Medium Risk
CUST_003821,2021-06-10,12,33.74,Annual,11,12,2,10,PayPal,327,98,0,0.434724029612175,Medium Risk
CUST_003822,2024-01-09,49,10.41,Annual,8,13,2,2,Invoice,363,57,0,0.5830210264831495,High Risk
CUST_003823,2022-12-19,56,10.46,Quarterly,11,12,1,2,Invoice,1216,53,1,0.6794826924881104,High Risk
CUST_003824,2025-10-05,3,40.86,Monthly,9,4,1,10,Invoice,383,100,1,0.84729112400761,Critical Risk
CUST_003825,2023-03-21,43,43.5,Annual,8,14,2,6,PayPal,1062,76,1,0.6517381624501918,High Risk
CUST_003826,2021-07-07,49,11.14,Monthly,11,9,3,2,ACH,292,66,1,0.743693862347272,Critical Risk
CUST_003827,2024-07-26,55,68.07,Monthly,7,5,1,8,Credit Card,1366,90,1,0.7396865048222225,Critical Risk
CUST_003828,2022-11-05,26,27.41,Monthly,8,7,1,9,PayPal,65,93,0,0.6271327310548689,High Risk
CUST_003829,2025-09-26,35,51.04,Monthly,8,6,3,6,ACH,64,89,1,0.8269153486958015,Critical Risk
CUST_003830,2025-03-22,8,27.9,Annual,14,14,1,6,ACH,1435,71,1,0.7934581983668589,Critical Risk
CUST_003831,2022-04-27,52,19.14,Annual,7,11,0,5,PayPal,615,64,1,0.5789525843215272,High Risk
CUST_003832,2021-11-18,36,36.14,Monthly,8,10,1,10,Invoice,1552,95,0,0.36846080746105664,Medium Risk
CUST_003833,2022-07-25,53,23.22,Monthly,7,10,0,7,ACH,784,75,1,0.8427762390523634,Critical Risk
CUST_003834,2023-11-27,54,48.26,Annual,10,7,0,6,PayPal,110,73,0,0.4807460786780978,Medium Risk
CUST_003835,2024-10-22,7,21.08,Quarterly,8,11,1,9,Invoice,359,89,0,0.28758659591815744,Low Risk
CUST_003836,2024-10-30,46,45.51,Monthly,5,10,1,6,ACH,189,75,1,0.79404696562978,Critical Risk
CUST_003837,2025-12-12,46,18.56,Annual,4,10,1,1,Invoice,1461,50,1,0.8216086101710011,Critical Risk
CUST_003838,2024-08-29,36,65.58,Annual,4,4,3,4,Invoice,836,81,0,0.5860289271336898,High Risk
CUST_003839,2024-12-18,16,80.11,Annual,11,9,0,7,ACH,1649,76,1,0.8219959017102412,Critical Risk
CUST_003840,2024-01-14,24,15.85,Monthly,8,16,4,3,PayPal,1087,64,1,0.8324651207214298,Critical Risk
CUST_003841,2024-05-31,54,41.54,Annual,7,11,1,6,Credit Card,1308,74,0,0.6752415075838747,High Risk
CUST_003842,2022-01-13,1,13.68,Annual,6,8,1,4,PayPal,452,67,1,0.9080908787149197,Critical Risk
CUST_003843,2021-09-23,49,55.59,Annual,4,11,3,5,Credit Card,453,79,1,0.7438352728446865,Critical Risk
CUST_003844,2022-01-18,25,25.35,Annual,4,13,0,8,ACH,172,77,1,0.7200099412457829,Critical Risk
CUST_003845,2022-02-22,10,47.5,Quarterly,9,8,0,6,Credit Card,206,72,1,0.7917355978504347,Critical Risk
CUST_003846,2024-09-14,54,46.43,Monthly,10,10,3,2,PayPal,1113,65,1,0.5851310310617199,High Risk
CUST_003847,2025-07-26,16,139.08,Quarterly,7,6,0,3,Invoice,683,59,1,0.6833612065017899,High Risk
CUST_003848,2025-03-05,16,49.82,Annual,9,15,4,1,PayPal,1029,55,0,0.243422081042004,Low Risk
CUST_003849,2023-12-29,58,53.73,Annual,12,9,2,9,ACH,428,96,1,0.6698124612335106,High Risk
CUST_003850,2025-08-06,8,35.68,Monthly,8,5,3,10,Invoice,1577,100,0,0.2887404257282831,Low Risk
CUST_003851,2025-11-30,29,158.87,Monthly,12,12,4,6,Credit Card,1306,83,1,0.7605397536752588,Critical Risk
CUST_003852,2024-08-27,39,85.07,Annual,14,7,0,10,PayPal,1455,93,0,0.24181396624928247,Low Risk
CUST_003853,2021-07-17,28,26.8,Annual,9,7,2,9,ACH,419,98,0,0.28277496042374195,Low Risk
CUST_003854,2024-07-10,6,102.96,Monthly,8,16,0,3,Credit Card,1301,49,1,0.8172169657493679,Critical Risk
CUST_003855,2026-02-09,16,38.32,Annual,5,13,1,5,ACH,1754,67,1,0.721944085574053,Critical Risk
CUST_003856,2021-10-30,20,98.21,Monthly,6,8,2,5,PayPal,1317,77,1,0.6843235957506125,High Risk
CUST_003857,2023-09-29,16,96.55,Quarterly,7,9,2,5,ACH,1430,76,0,0.3746462907617791,Medium Risk
CUST_003858,2023-11-16,7,20.47,Quarterly,10,12,2,9,Invoice,1675,93,1,0.9014370994226388,Critical Risk
CUST_003859,2022-05-14,41,70.39,Monthly,5,9,3,2,ACH,1031,66,0,0.42410292368289626,Medium Risk
CUST_003860,2022-10-12,14,27.17,Quarterly,6,5,2,6,PayPal,1276,85,0,0.23910498387092674,Low Risk
CUST_003861,2021-07-31,43,27.65,Quarterly,10,7,2,8,PayPal,1154,93,0,0.21969314446392463,Low Risk
CUST_003862,2025-07-23,26,27.57,Monthly,6,6,1,10,Invoice,1717,99,1,0.8055841347629884,Critical Risk
CUST_003863,2023-08-27,26,74.65,Annual,6,2,0,10,ACH,892,98,0,0.20656865941270597,Low Risk
CUST_003864,2025-11-11,14,23.06,Monthly,2,14,2,4,Invoice,1528,56,1,0.824222863435497,Critical Risk
CUST_003865,2022-08-21,7,10.05,Annual,8,11,0,1,Credit Card,1013,44,0,0.3506766403191376,Medium Risk
CUST_003866,2021-07-26,33,72.8,Monthly,8,12,3,5,Credit Card,1733,78,1,0.7607111876502504,Critical Risk
CUST_003867,2023-05-12,26,19.39,Monthly,8,16,5,5,PayPal,920,74,1,0.85653874583728,Critical Risk
CUST_003868,2023-05-02,57,15.52,Monthly,11,9,1,4,ACH,1717,66,1,0.895717263636053,Critical Risk
