customer_id,signup_date,subscription_months,monthly_spend,contract_type,monthly_logins,last_active_days_ago,support_tickets_6mo,features_used,payment_method,customer_age_days,engagement_score,churn
CUST_003805,2021-12-12,26,114.5,Monthly,8,6,2,1,Credit Card,1751,59,0
CUST_003806,2024-12-03,26,27.69,Monthly,9,17,0,9,PayPal,808,78,1
CUST_003807,2025-02-15,46,10.6,Quarterly,7,13,2,6,PayPal,1101,77,0
CUST_003808,2025-12-11,28,27.88,Annual,4,9,0,7,PayPal,1175,76,0
CUST_003809,2023-01-04,49,53.15,Monthly,7,6,0,6,ACH,997,74,1
CUST_003810,2024-11-16,18,33.58,Monthly,9,11,1,4,Invoice,1814,64,1
CUST_003811,2025-09-18,32,48.27,Quarterly,5,7,3,10,ACH,342,100,0
CUST_003812,2022-09-04,53,114.62,Quarterly,9,9,2,2,Invoice,1477,61,0
CUST_003813,2021-10-23,3,131.8,Quarterly,6,15,5,5,PayPal,767,75,1
CUST_003814,2023-09-27,2,25.46,Annual,12,6,1,3,ACH,281,64,1
CUST_003815,2022-09-15,33,41.01,Monthly,5,12,1,1,Invoice,334,48,0
CUST_003816,2021-09-28,42,49.83,Monthly,9,12,3,2,Invoice,987,63,1
CUST_003817,2025-01-28,19,158.91,Monthly,2,8,2,8,PayPal,81,82,1
CUST_003818,2022-06-08,17,339.19,Quarterly,11,7,2,7,PayPal,1721,88,0
CUST_003819,2024-10-29,44,23.42,Monthly,8,10,1,7,PayPal,272,80,0
CUST_003820,2025-04-05,33,74.91,Annual,10,9,2,9,PayPal,106,96,0
CUST_003821,2021-06-10,12,33.74,Annual,11,12,2,10,PayPal,327,98,0
CUST_003822,2024-01-09,49,10.41,Annual,8,13,2,2,Invoice,363,57,0
CUST_003823,2022-12-19,56,10.46,Quarterly,11,12,1,2,Invoice,1216,53,1
CUST_003824,2025-10-05,3,40.86,Monthly,9,4,1,10,Invoice,383,100,1
CUST_003825,2023-03-21,43,43.5,Annual,8,14,2,6,PayPal,1062,76,1
CUST_003826,2021-07-07,49,11.14,Monthly,11,9,3,2,ACH,292,66,1
CUST_003827,2024-07-26,55,68.07,Monthly,7,5,1,8,Credit Card,1366,90,1
CUST_003828,2022-11-05,26,27.41,Monthly,8,7,1,9,PayPal,65,93,0
CUST_003829,2025-09-26,35,51.04,Monthly,8,6,3,6,ACH,64,89,1
CUST_003830,2025-03-22,8,27.9,Annual,14,14,1,6,ACH,1435,71,1
CUST_003831,2022-04-27,52,19.14,Annual,7,11,0,5,PayPal,615,64,1
CUST_003832,2021-11-18,36,36.14,Monthly,8,10,1,10,Invoice,1552,95,0
CUST_003833,2022-07-25,53,23.22,Monthly,7,10,0,7,ACH,784,75,1
CUST_003834,2023-11-27,54,48.26,Annual,10,7,0,6,PayPal,110,73,0
CUST_003835,2024-10-22,7,21.08,Quarterly,8,11,1,9,Invoice,359,89,0
CUST_003836,2024-10-30,46,45.51,Monthly,5,10,1,6,ACH,189,75,1
CUST_003837,2025-12-12,46,18.56,Annual,4,10,1,1,Invoice,1461,50,1
CUST_003838,2024-08-29,36,65.58,Annual,4,4,3,4,Invoice,836,81,0
CUST_003839,2024-12-18,16,80.11,Annual,11,9,0,7,ACH,1649,76,1
CUST_003840,2024-01-14,24,15.85,Monthly,8,16,4,3,PayPal,1087,64,1
CUST_003841,2024-05-31,54,41.54,Annual,7,11,1,6,Credit Card,1308,74,0
CUST_003842,2022-01-13,1,13.68,Annual,6,8,1,4,PayPal,452,67,1
CUST_003843,2021-09-23,49,55.59,Annual,4,11,3,5,Credit Card,453,79,1
CUST_003844,2022-01-18,25,25.35,Annual,4,13,0,8,ACH,172,77,1
CUST_003845,2022-02-22,10,47.5,Quarterly,9,8,0,6,Credit Card,206,72,1
CUST_003846,2024-09-14,54,46.43,Monthly,10,10,3,2,PayPal,1113,65,1
CUST_003847,2025-07-26,16,139.08,Quarterly,7,6,0,3,Invoice,683,59,1
CUST_003848,2025-03-05,16,49.82,Annual,9,15,4,1,PayPal,1029,55,0
CUST_003849,2023-12-29,58,53.73,Annual,12,9,2,9,ACH,428,96,1
CUST_003850,2025-08-06,8,35.68,Monthly,8,5,3,10,Invoice,1577,100,0
CUST_003851,2025-11-30,29,158.87,Monthly,12,12,4,6,Credit Card,1306,83,1
CUST_003852,2024-08-27,39,85.07,Annual,14,7,0,10,PayPal,1455,93,0
CUST_003853,2021-07-17,28,26.8,Annual,9,7,2,9,ACH,419,98,0
CUST_003854,2024-07-10,6,102.96,Monthly,8,16,0,3,Credit Card,1301,49,1
CUST_003855,2026-02-09,16,38.32,Annual,5,13,1,5,ACH,1754,67,1
CUST_003856,2021-10-30,20,98.21,Monthly,6,8,2,5,PayPal,1317,77,1
CUST_003857,2023-09-29,16,96.55,Quarterly,7,9,2,5,ACH,1430,76,0
CUST_003858,2023-11-16,7,20.47,Quarterly,10,12,2,9,Invoice,1675,93,1
CUST_003859,2022-05-14,41,70.39,Monthly,5,9,3,2,ACH,1031,66,0
CUST_003860,2022-10-12,14,27.17,Quarterly,6,5,2,6,PayPal,1276,85,0
CUST_003861,2021-07-31,43,27.65,Quarterly,10,7,2,8,PayPal,1154,93,0
CUST_003862,2025-07-23,26,27.57,Monthly,6,6,1,10,Invoice,1717,99,1
CUST_003863,2023-08-27,26,74.65,Annual,6,2,0,10,ACH,892,98,0
CUST_003864,2025-11-11,14,23.06,Monthly,2,14,2,4,Invoice,1528,56,1
CUST_003865,2022-08-21,7,10.05,Annual,8,11,0,1,Credit Card,1013,44,0
CUST_003866,2021-07-26,33,72.8,Monthly,8,12,3,5,Credit Card,1733,78,1
CUST_003867,2023-05-12,26,19.39,Monthly,8,16,5,5,PayPal,920,74,1
CUST_003868,2023-05-02,57,15.52,Monthly,11,9,1,4,ACH,1717,66,1
CUST_003869,2024-03-31,45,23.56,Monthly,8,15,3,2,PayPal,1749,60,1
CUST_003870,2021-10-16,20,33.89,Quarterly,7,13,1,7,Credit Card,1354,77,1
CUST_003871,2022-07-04,3,42.3,Monthly,6,9,4,7,PayPal,196,91,1
CUST_003872,2024-08-08,52,12.28,Monthly,7,15,1,3,ACH,1272,55,1
CUST_003873,2022-02-21,4,186.29,Quarterly,11,9,3,10,PayPal,1466,100,0
CUST_003874,2024-03-07,26,72.95,Monthly,9,5,5,6,Credit Card,409,90,0
CUST_003875,2023-10-03,11,29.52,Annual,7,13,2,2,ACH,1054,57,0
CUST_003876,2023-07-26,2,29.19,Quarterly,4,6,1,1,Credit Card,158,54,1
CUST_003877,2025-03-31,14,39.76,Quarterly,6,9,2,9,ACH,1685,96,0
CUST_003878,2023-03-16,44,59.21,Monthly,15,8,3,10,Credit Card,706,100,1
CUST_003879,2023-10-12,30,17.91,Monthly,15,9,3,1,Credit Card,681,61,0
CUST_003880,2022-05-03,49,20.47,Quarterly,5,14,4,10,ACH,609,100,1
CUST_003881,2024-06-26,12,108.1,Monthly,12,11,0,5,Invoice,612,64,1
CUST_003882,2023-10-10,26,24.8,Monthly,11,7,3,3,PayPal,1290,73,0
CUST_003883,2025-01-23,44,33.92,Monthly,7,14,1,9,ACH,1741,86,0
CUST_003884,2025-07-21,33,112.5,Monthly,8,9,0,8,Invoice,1093,81,1
CUST_003885,2025-08-11,13,64.41,Annual,6,9,0,4,Credit Card,1708,61,1
CUST_003886,2025-06-17,14,30.91,Annual,11,13,3,8,ACH,695,92,0
CUST_003887,2024-06-29,24,67.55,Quarterly,6,4,3,5,ACH,724,86,1
CUST_003888,2022-07-03,34,10.99,Annual,10,13,4,10,PayPal,438,100,1
CUST_003889,2024-02-03,44,76.52,Monthly,8,9,1,8,Invoice,1735,86,0
CUST_003890,2026-02-03,26,43.38,Monthly,8,11,6,2,Invoice,566,64,0
CUST_003891,2021-09-28,21,93.88,Quarterly,10,14,0,8,Credit Card,1590,76,0
CUST_003892,2022-12-23,28,164.65,Monthly,11,9,0,7,Invoice,814,76,0
CUST_003893,2024-02-02,48,140.04,Monthly,9,10,2,6,Invoice,360,80,1
CUST_003894,2021-07-05,36,129.99,Quarterly,8,11,2,8,ACH,983,89,0
CUST_003895,2023-08-06,40,45.89,Annual,8,8,2,7,PayPal,1278,87,1
CUST_003896,2025-06-03,2,32.33,Monthly,8,13,1,5,PayPal,420,67,1
CUST_003897,2025-09-23,42,41.28,Quarterly,11,12,0,5,Credit Card,360,63,0
CUST_003898,2026-03-23,9,68.54,Quarterly,6,14,2,10,Invoice,418,96,0
CUST_003899,2021-08-05,23,117.71,Monthly,11,11,3,7,Credit Card,639,89,0
CUST_003900,2026-02-24,15,21.6,Quarterly,3,9,2,8,PayPal,1644,91,0
CUST_003901,2023-08-19,13,135.17,Monthly,17,11,2,4,Invoice,438,69,1
CUST_003902,2024-12-05,23,94.42,Annual,9,9,1,3,Credit Card,1701,61,1
CUST_003903,2021-10-15,17,202.82,Quarterly,13,12,1,2,Invoice,414,53,1
CUST_003904,2021-10-30,48,116.12,Quarterly,8,10,1,6,Credit Card,987,75,1
CUST_003905,2021-11-23,2,26.42,Monthly,7,14,1,7,Credit Card,1214,76,1
CUST_003906,2021-10-20,20,15.6,Monthly,4,14,1,2,PayPal,1740,51,1
CUST_003907,2023-03-09,20,15.95,Monthly,4,10,2,2,ACH,857,60,1
CUST_003908,2022-11-01,59,27.21,Annual,11,9,3,3,ACH,1096,71,1
CUST_003909,2024-06-07,46,57.62,Monthly,11,9,6,4,Credit Card,674,76,0
CUST_003910,2023-06-28,3,91.56,Monthly,6,7,3,5,PayPal,887,83,1
CUST_003911,2025-01-11,55,124.76,Monthly,7,6,2,4,Credit Card,900,74,1
CUST_003912,2023-05-13,12,58.88,Monthly,9,10,2,4,ACH,51,70,1
CUST_003913,2023-12-04,40,10.28,Monthly,5,11,3,3,Invoice,1756,69,1
CUST_003914,2025-02-25,2,20.31,Quarterly,10,10,1,7,PayPal,1823,80,0
CUST_003915,2021-09-12,36,15.25,Monthly,6,10,4,7,ACH,1408,90,1
CUST_003916,2025-08-08,14,32.57,Monthly,5,8,1,4,ACH,1155,67,0
CUST_003917,2023-06-09,16,44.79,Quarterly,8,9,0,1,ACH,544,46,1
CUST_003918,2024-03-15,19,12.22,Annual,8,7,1,2,PayPal,1054,58,0
CUST_003919,2021-12-15,34,31.42,Monthly,11,5,1,4,PayPal,1798,70,0
CUST_003920,2024-12-25,44,19.87,Monthly,11,15,1,4,ACH,1192,60,1
CUST_003921,2021-12-29,46,62.07,Annual,10,6,1,8,PayPal,795,89,0
CUST_003922,2022-04-01,6,41.21,Monthly,10,11,5,2,Credit Card,1792,64,1
CUST_003923,2021-06-07,13,44.19,Annual,4,11,1,1,PayPal,1168,49,0
CUST_003924,2024-07-11,36,37.9,Monthly,6,5,0,9,PayPal,994,90,1
CUST_003925,2022-08-23,22,166.2,Monthly,9,8,3,6,ACH,890,87,0
CUST_003926,2022-09-13,18,22.09,Monthly,9,13,1,1,Invoice,1070,47,1
CUST_003927,2022-10-11,12,46.35,Annual,10,16,1,6,Invoice,1800,69,1
CUST_003928,2021-08-29,52,76.59,Quarterly,7,19,2,9,Invoice,926,86,1
CUST_003929,2023-07-25,59,50.69,Monthly,7,11,2,9,Invoice,958,94,0
CUST_003930,2022-12-25,54,142.27,Annual,11,8,2,5,Invoice,715,77,0
CUST_003931,2022-04-25,30,33.74,Monthly,12,10,2,1,Credit Card,443,55,1
CUST_003932,2022-08-24,53,41.15,Monthly,7,4,2,5,Credit Card,874,81,0
CUST_003933,2023-06-09,51,14.63,Quarterly,5,15,2,10,PayPal,1617,95,1
CUST_003934,2023-08-30,40,56.95,Monthly,6,9,3,5,Invoice,1162,81,1
CUST_003935,2025-01-06,7,27.0,Quarterly,12,5,2,2,Invoice,678,65,0
CUST_003936,2024-05-05,32,18.74,Annual,8,7,2,3,Credit Card,1810,68,1
CUST_003937,2025-01-08,48,49.32,Quarterly,9,13,1,4,PayPal,229,62,1
CUST_003938,2023-05-10,19,48.0,Annual,13,10,1,3,ACH,1384,60,1
CUST_003939,2023-07-06,6,13.95,Monthly,11,7,0,3,Credit Card,1440,58,1
CUST_003940,2022-09-16,20,69.9,Monthly,5,4,1,3,Credit Card,461,66,0
CUST_003941,2025-05-25,27,58.88,Monthly,6,14,0,2,Invoice,881,46,1
CUST_003942,2022-05-09,53,20.48,Monthly,10,9,0,6,Invoice,1362,71,1
CUST_003943,2022-05-16,43,41.69,Monthly,10,10,2,9,Credit Card,425,95,1
CUST_003944,2025-06-05,37,73.71,Monthly,10,7,1,1,Credit Card,1119,53,0
CUST_003945,2025-02-19,48,47.69,Quarterly,13,13,1,2,Credit Card,1246,52,1
CUST_003946,2021-12-03,7,35.17,Monthly,7,12,2,10,Invoice,1402,98,1
CUST_003947,2025-11-10,59,29.46,Annual,10,14,4,6,ACH,1588,81,0
CUST_003948,2024-10-21,5,57.13,Quarterly,11,16,3,1,PayPal,1805,54,0
CUST_003949,2024-11-22,11,149.93,Quarterly,5,14,1,10,PayPal,291,91,1
CUST_003950,2024-07-13,15,65.7,Monthly,8,13,2,7,Invoice,712,82,1
CUST_003951,2026-04-07,3,13.88,Monthly,9,8,1,3,ACH,767,62,1
CUST_003952,2024-02-03,58,40.87,Monthly,5,8,1,6,ACH,1414,77,1
CUST_003953,2024-09-05,5,120.74,Monthly,9,9,4,3,ACH,1776,71,0
CUST_003954,2025-03-23,23,14.96,Monthly,4,6,0,6,PayPal,765,74,1
CUST_003955,2025-09-13,53,234.93,Quarterly,11,7,4,4,ACH,240,78,1
CUST_003956,2024-11-16,37,158.86,Monthly,5,14,3,9,Credit Card,1624,96,1
CUST_003957,2022-01-10,9,14.08,Annual,6,8,0,3,PayPal,1418,57,1
CUST_003958,2024-12-14,15,145.46,Quarterly,16,6,2,5,ACH,666,79,0
CUST_003959,2021-09-13,3,32.56,Monthly,7,10,2,6,Credit Card,1403,80,1
CUST_003960,2025-11-05,29,103.12,Monthly,10,8,0,10,PayPal,1150,92,1
CUST_003961,2025-12-22,6,37.1,Annual,6,6,2,1,Credit Card,1754,59,1
CUST_003962,2022-04-15,17,39.07,Monthly,5,5,1,7,ACH,711,85,1
CUST_003963,2025-05-20,26,60.29,Annual,4,11,1,9,Invoice,1164,89,1
CUST_003964,2024-11-09,21,84.47,Monthly,8,13,2,6,ACH,388,77,0
CUST_003965,2024-03-22,8,11.72,Quarterly,6,14,1,10,Credit Card,1246,91,1
CUST_003966,2022-06-03,21,54.97,Monthly,7,10,5,4,Invoice,1309,75,1
CUST_003967,2026-02-16,57,20.33,Monthly,8,14,3,7,ACH,309,86,1
CUST_003968,2024-10-01,11,31.23,Annual,10,16,4,4,Credit Card,280,69,0
CUST_003969,2023-12-31,38,31.38,Monthly,8,16,2,9,ACH,1167,89,1
CUST_003970,2022-03-09,8,41.66,Monthly,8,10,1,8,PayPal,832,85,1
CUST_003971,2025-10-21,42,30.33,Monthly,10,13,0,1,ACH,1078,42,1
CUST_003972,2023-02-02,24,15.68,Monthly,14,13,2,3,PayPal,1691,62,1
CUST_003973,2025-05-21,35,17.87,Annual,9,14,5,1,Invoice,300,56,0
CUST_003974,2023-09-25,55,11.7,Annual,11,15,2,1,Invoice,56,50,0
CUST_003975,2022-07-18,14,41.77,Annual,6,11,4,7,Invoice,428,89,1
CUST_003976,2021-06-05,55,164.44,Annual,6,6,3,7,PayPal,1561,94,0
CUST_003977,2021-12-07,14,16.15,Monthly,14,13,3,9,Credit Card,813,97,1
CUST_003978,2023-04-18,10,156.18,Monthly,10,3,4,1,ACH,1371,67,0
CUST_003979,2022-10-25,12,76.09,Annual,7,5,2,2,Credit Card,1435,65,0
CUST_003980,2025-10-01,38,60.74,Quarterly,14,11,1,9,Invoice,469,89,1
CUST_003981,2021-09-17,44,61.82,Monthly,10,10,3,9,Invoice,1075,100,0
CUST_003982,2021-07-22,55,97.64,Monthly,8,13,1,10,Invoice,756,92,1
CUST_003983,2024-10-07,46,15.65,Monthly,9,11,1,2,ACH,222,54,0
CUST_003984,2024-03-14,34,45.14,Annual,9,4,4,4,PayPal,856,81,1
CUST_003985,2025-08-14,41,69.72,Annual,4,18,1,7,Invoice,1320,72,1
CUST_003986,2024-05-03,10,54.19,Monthly,4,5,2,1,ACH,1183,60,1
CUST_003987,2025-07-24,58,99.42,Annual,8,14,3,2,Credit Card,378,61,1
CUST_003988,2021-10-04,17,13.75,Monthly,10,9,5,5,Credit Card,1239,81,1
CUST_003989,2022-04-03,17,68.67,Monthly,11,10,3,10,PayPal,724,100,1
CUST_003990,2022-06-29,3,48.18,Quarterly,10,7,3,2,Invoice,1679,68,1
CUST_003991,2025-05-06,31,33.83,Monthly,10,12,4,6,Invoice,672,83,0
CUST_003992,2022-04-21,51,30.8,Monthly,7,7,5,1,Invoice,394,63,1
CUST_003993,2025-02-16,1,58.49,Quarterly,6,13,3,6,PayPal,1642,82,1
CUST_003994,2026-01-30,12,120.82,Quarterly,5,9,1,5,Invoice,1759,71,1
CUST_003995,2021-10-31,39,44.28,Annual,8,4,1,9,Credit Card,121,96,1
CUST_003996,2024-04-10,4,97.07,Monthly,6,8,1,8,PayPal,1631,87,1
CUST_003997,2023-12-18,42,35.72,Monthly,4,19,2,8,PayPal,1822,81,1
CUST_003998,2022-05-16,13,15.4,Quarterly,11,11,1,10,Invoice,1546,94,1
CUST_003999,2025-12-12,34,13.17,Annual,8,14,2,9,Credit Card,877,91,0
CUST_004000,2022-09-26,42,12.63,Quarterly,7,10,0,5,Credit Card,1374,65,1
CUST_004001,2022-05-08,21,33.91,Monthly,10,9,2,10,Credit Card,1685,100,1
CUST_004002,2024-04-14,22,30.57,Monthly,12,9,0,10,Invoice,828,91,1
CUST_004003,2021-08-24,57,73.28,Quarterly,12,7,1,7,Credit Card,137,83,1
CUST_004004,2024-07-19,4,77.9,Annual,9,10,1,3,Credit Card,1689,60,0
CUST_004005,2024-06-01,18,12.61,Monthly,6,8,2,6,Invoice,1789,82,0
CUST_004006,2023-08-09,5,22.5,Monthly,6,9,0,8,PayPal,1432,81,0
CUST_004007,2026-03-15,19,26.03,Monthly,3,7,3,4,Invoice,669,78,0
CUST_004008,2022-09-15,2,49.66,Monthly,4,7,2,10,Invoice,1303,100,1
CUST_004009,2023-12-04,12,17.8,Monthly,10,10,4,1,ACH,47,60,1
CUST_004010,2023-01-05,17,17.19,Monthly,16,19,2,3,ACH,203,56,1
CUST_004011,2023-02-28,10,153.93,Annual,5,10,2,7,ACH,1591,85,1
CUST_004012,2024-10-25,34,91.53,Monthly,6,9,2,10,PayPal,565,100,1
CUST_004013,2025-03-25,6,19.96,Quarterly,9,8,1,6,Credit Card,1734,77,1
CUST_004014,2023-11-23,8,36.09,Monthly,6,10,3,1,Invoice,1421,60,0
CUST_004015,2023-12-20,51,31.97,Annual,4,7,3,6,Invoice,1339,88,0
CUST_004016,2024-09-08,11,88.27,Monthly,7,8,3,6,PayPal,293,87,1
CUST_004017,2025-05-27,57,45.69,Annual,8,15,0,2,Invoice,1633,45,1
CUST_004018,2021-06-17,12,16.84,Quarterly,13,8,2,6,Credit Card,1227,82,0
CUST_004019,2024-05-29,9,77.16,Quarterly,7,12,1,9,PayPal,1241,88,0
CUST_004020,2025-06-19,2,35.28,Annual,8,9,2,8,PayPal,715,91,1
CUST_004021,2024-08-23,8,25.25,Monthly,7,16,2,3,PayPal,1270,59,1
CUST_004022,2022-07-16,58,33.54,Quarterly,5,12,4,3,ACH,1527,68,1
CUST_004023,2025-04-16,11,44.43,Quarterly,6,7,1,5,PayPal,615,73,1
CUST_004024,2025-09-12,53,31.01,Quarterly,8,8,2,7,PayPal,1566,87,1
CUST_004025,2022-08-04,36,23.85,Monthly,6,12,0,1,PayPal,508,43,1
CUST_004026,2022-01-11,10,35.42,Quarterly,9,9,7,3,PayPal,603,71,1
CUST_004027,2024-02-06,21,10.97,Monthly,7,10,2,6,PayPal,459,80,0
CUST_004028,2024-10-27,20,84.03,Monthly,9,7,5,2,PayPal,432,68,1
CUST_004029,2022-01-31,48,19.37,Monthly,16,12,3,2,Credit Card,544,63,1
CUST_004030,2023-12-29,8,12.24,Monthly,10,9,1,5,PayPal,1523,71,1
CUST_004031,2024-02-04,36,63.02,Annual,11,12,2,5,Credit Card,899,73,0
CUST_004032,2021-12-20,29,84.35,Quarterly,2,9,4,3,Credit Card,1156,61,0
CUST_004033,2025-11-01,42,94.05,Annual,6,6,2,10,PayPal,887,100,1
CUST_004034,2023-06-03,12,44.01,Annual,8,16,1,4,Invoice,1044,59,1
CUST_004035,2022-01-09,14,21.49,Annual,6,8,3,5,Invoice,1686,82,0
CUST_004036,2025-04-01,48,76.82,Annual,10,10,3,10,Invoice,620,100,0
CUST_004037,2021-08-09,54,70.15,Monthly,8,12,1,6,Invoice,1372,73,1
CUST_004038,2024-03-15,50,24.14,Quarterly,7,6,4,5,PayPal,874,84,1
CUST_004039,2022-03-07,21,126.86,Annual,3,13,4,9,ACH,1433,97,1
CUST_004040,2021-09-23,22,15.51,Annual,5,12,5,6,Invoice,943,83,0
CUST_004041,2023-11-08,21,212.82,Annual,13,10,4,10,Invoice,98,100,1
CUST_004042,2022-08-15,44,108.39,Quarterly,4,9,2,2,ACH,600,61,0
CUST_004043,2025-12-27,50,68.22,Monthly,11,11,4,5,Credit Card,1481,79,1
CUST_004044,2022-01-02,30,149.64,Monthly,12,9,4,10,ACH,266,100,1
CUST_004045,2022-01-03,39,74.06,Annual,14,10,1,9,ACH,1277,90,1
CUST_004046,2026-05-02,20,20.56,Monthly,13,11,3,1,Invoice,206,59,1
CUST_004047,2023-01-27,24,39.18,Quarterly,11,12,3,10,ACH,1552,100,0
CUST_004048,2021-11-01,23,13.71,Monthly,4,13,1,1,ACH,897,47,1
CUST_004049,2026-04-14,7,34.69,Monthly,6,9,2,4,ACH,536,71,0
CUST_004050,2022-08-16,9,77.66,Quarterly,10,14,3,7,Invoice,908,86,1
CUST_004051,2024-09-26,1,34.42,Monthly,11,12,2,9,ACH,274,93,1
CUST_004052,2025-02-01,26,30.05,Annual,4,13,1,2,PayPal,981,52,0
CUST_004053,2023-09-19,38,55.24,Monthly,4,16,1,9,Invoice,945,84,1
CUST_004054,2023-03-27,38,112.87,Monthly,5,11,3,4,Invoice,1205,74,1
CUST_004055,2022-10-19,54,12.44,Annual,7,9,1,1,ACH,1004,51,1
CUST_004056,2025-02-12,44,34.34,Monthly,7,9,1,7,Invoice,453,81,0
CUST_004057,2022-11-16,22,18.61,Quarterly,8,8,4,5,Credit Card,1623,82,0
CUST_004058,2022-09-16,44,69.43,Annual,6,10,2,1,ACH,948,55,0
CUST_004059,2024-09-08,10,15.59,Monthly,9,11,3,1,Invoice,582,59,1
CUST_004060,2026-01-20,55,64.65,Annual,10,7,1,10,ACH,1496,98,0
CUST_004061,2023-08-19,58,26.86,Annual,6,13,3,2,ACH,683,62,1
CUST_004062,2022-11-06,6,21.09,Monthly,14,11,0,7,ACH,1542,74,1
CUST_004063,2022-04-17,17,147.72,Monthly,8,8,3,7,Credit Card,72,92,1
CUST_004064,2024-11-29,51,10.93,Monthly,6,16,2,3,Invoice,132,59,1
CUST_004065,2023-02-11,50,38.79,Annual,6,14,1,2,PayPal,1448,51,1
CUST_004066,2023-12-26,38,11.09,Annual,9,12,1,10,Credit Card,1139,93,1
CUST_004067,2025-11-10,24,43.04,Annual,12,11,1,8,Credit Card,1152,84,0
CUST_004068,2022-08-05,51,44.76,Annual,12,11,2,7,PayPal,444,84,0
CUST_004069,2021-09-12,10,29.41,Annual,7,7,2,9,Credit Card,46,98,0
CUST_004070,2023-08-02,56,17.09,Annual,4,10,3,9,Credit Card,367,100,1
CUST_004071,2025-02-26,8,33.61,Annual,8,9,2,1,ACH,264,56,0
CUST_004072,2024-05-06,21,65.78,Monthly,9,4,3,2,PayPal,722,71,1
CUST_004073,2021-08-24,56,86.25,Quarterly,8,7,2,7,PayPal,75,88,1
CUST_004074,2021-08-26,6,47.83,Annual,11,11,2,8,Invoice,650,89,1
CUST_004075,2024-01-04,21,54.56,Quarterly,7,6,2,6,Credit Card,1259,84,0
CUST_004076,2021-09-24,57,21.2,Annual,16,6,2,5,Invoice,694,79,1
CUST_004077,2022-08-24,39,26.94,Monthly,8,7,4,6,PayPal,438,88,1
CUST_004078,2023-08-17,24,18.83,Annual,5,6,1,2,PayPal,1748,59,1
CUST_004079,2021-09-09,33,24.34,Monthly,9,11,2,9,PayPal,1178,94,1
CUST_004080,2024-08-02,59,22.74,Annual,11,7,2,10,PayPal,1715,100,1
CUST_004081,2025-03-09,18,46.64,Monthly,10,9,1,4,PayPal,1271,66,1
CUST_004082,2024-09-16,56,51.36,Quarterly,9,13,0,9,ACH,1223,82,0
CUST_004083,2025-01-03,28,154.97,Annual,6,13,1,8,Credit Card,41,82,0
CUST_004084,2021-09-23,57,20.88,Annual,8,13,7,10,PayPal,584,100,1
CUST_004085,2021-06-23,52,61.32,Monthly,11,8,1,4,Invoice,1603,67,0
CUST_004086,2025-03-17,32,94.98,Quarterly,6,12,0,5,Credit Card,546,63,0
CUST_004087,2023-10-10,12,51.08,Quarterly,9,15,3,10,PayPal,851,100,0
CUST_004088,2023-04-21,48,24.72,Annual,6,13,3,7,PayPal,1522,87,0
CUST_004089,2023-03-23,42,25.23,Monthly,6,9,0,5,PayPal,1454,66,0
CUST_004090,2021-07-07,27,12.0,Annual,10,9,2,2,ACH,1554,61,1
CUST_004091,2025-06-05,10,28.22,Monthly,8,6,0,8,PayPal,829,84,1
CUST_004092,2022-07-01,46,78.25,Annual,6,7,4,10,ACH,1371,100,0
CUST_004093,2021-06-19,57,12.43,Monthly,6,8,2,8,ACH,1599,92,0
CUST_004094,2024-07-17,52,22.38,Annual,8,5,0,8,ACH,1752,85,1
CUST_004095,2026-03-23,42,71.25,Annual,5,7,3,10,PayPal,1799,100,1
CUST_004096,2021-06-04,32,86.31,Monthly,11,10,2,8,Credit Card,1122,90,1
CUST_004097,2023-09-17,42,40.38,Monthly,11,15,1,6,Invoice,1655,70,1
CUST_004098,2026-01-18,26,69.88,Quarterly,3,10,3,10,Invoice,929,100,1
CUST_004099,2025-10-13,25,34.55,Monthly,6,9,2,2,Credit Card,1162,61,1
CUST_004100,2025-02-07,11,18.71,Annual,8,12,2,4,ACH,1777,68,1
CUST_004101,2022-10-21,23,35.39,Monthly,6,11,0,2,Invoice,1020,49,1
CUST_004102,2023-11-05,34,53.37,Monthly,13,9,3,2,Invoice,1299,66,1
CUST_004103,2025-10-05,57,157.88,Monthly,7,15,2,9,Invoice,1047,90,1
CUST_004104,2024-10-17,52,13.56,Annual,5,11,5,9,ACH,1381,99,0
CUST_004105,2023-03-18,40,45.4,Monthly,10,11,0,5,Credit Card,1379,64,0
CUST_004106,2024-05-20,23,29.94,Quarterly,14,12,1,3,Invoice,1262,58,1
CUST_004107,2022-07-02,29,45.5,Annual,5,7,1,9,Credit Card,1416,93,1
CUST_004108,2022-01-09,31,11.21,Monthly,2,8,1,7,ACH,1270,72,1
CUST_004109,2022-01-20,7,28.77,Annual,6,7,0,4,PayPal,1441,63,0
CUST_004110,2024-03-23,40,95.7,Monthly,6,9,1,3,Invoice,427,61,0
CUST_004111,2023-04-21,33,50.37,Annual,9,10,3,8,Invoice,1006,95,1
CUST_004112,2025-02-03,21,39.94,Monthly,12,15,1,6,Credit Card,217,70,1
CUST_004113,2024-07-05,2,26.81,Monthly,11,10,0,4,ACH,492,60,1
CUST_004114,2024-08-12,18,27.69,Annual,10,10,2,9,Credit Card,758,95,0
CUST_004115,2022-02-15,47,34.15,Quarterly,6,9,1,1,PayPal,80,51,0
CUST_004116,2021-11-16,33,100.26,Monthly,12,6,1,5,PayPal,426,74,1
CUST_004117,2021-09-04,37,180.89,Quarterly,8,8,2,3,Credit Card,256,67,0
